Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,6.153798962557398,6.186818872783704,6.113273889457446,6.176312446594238,104121369,0.0,0.0
1996-01-02 00:00:00+05:30,6.161304139032579,6.191322387045804,6.083255651814391,6.1282830238342285,168743308,0.0,0.0
1996-01-03 00:00:00+05:30,6.228845083892158,6.512520618652161,6.161304225374338,6.174812316894531,209323879,0.0,0.0
1996-01-04 00:00:00+05:30,6.116276238901513,6.135788060891639,6.0352260836214935,6.117776870727539,216900264,0.0,0.0
1996-01-05 00:00:00+05:30,6.09376201696485,6.09376201696485,6.023218693840028,6.075750827789307,166708467,0.0,0.0
1996-01-08 00:00:00+05:30,6.063743500443961,6.068245796392201,5.772563223056267,5.832600116729736,186974245,0.0,0.0
1996-01-09 00:00:00+05:30,5.659993649464715,5.763556870079279,5.470876791200741,5.664495944976807,388766555,0.0,0.0
1996-01-10 00:00:00+05:30,5.5534288197103,5.687010714962057,5.493391918257212,5.518907070159912,276606655,0.0,0.0
1996-01-11 00:00:00+05:30,5.463373076004308,5.7185310007778245,5.455868313241305,5.691514015197754,409645726,0.0,0.0
1996-01-12 00:00:00+05:30,5.733539968934535,5.777067113715617,5.593953941458964,5.631477355957031,374687924,0.0,0.0
1996-01-15 00:00:00+05:30,5.614966535523266,5.643484152810411,5.541421544585578,5.572940826416016,199981539,0.0,0.0
1996-01-16 00:00:00+05:30,5.553428330979521,5.613465227149047,5.535417141853611,5.583446979522705,217247573,0.0,0.0
1996-01-17 00:00:00+05:30,5.5534279894584,5.560932751361883,5.314781051195981,5.361309051513672,299629901,0.0,0.0
1996-01-18 00:00:00+05:30,5.224726272208389,5.310278325221571,5.157184207083441,5.2127180099487305,377502810,0.0,0.0
1996-01-19 00:00:00+05:30,5.14067368290736,5.205213677868333,5.086640515758006,5.121161460876465,324535340,0.0,0.0
1996-01-22 00:00:00+05:30,5.137672384643973,5.275757377709903,5.133168885379669,5.208215713500977,338613971,0.0,0.0
1996-01-23 00:00:00+05:30,5.226226790331484,5.248740677910854,4.712910073338476,4.987579822540283,354919302,0.0,0.0
1996-01-24 00:00:00+05:30,4.94405196261717,4.9740706111119115,4.742928019994503,4.816473007202148,351185727,0.0,0.0
1996-01-25 00:00:00+05:30,4.805967341076919,4.826980197890427,4.585331542701271,4.61384916305542,360855771,0.0,0.0
1996-01-26 00:00:00+05:30,4.61384916305542,4.61384916305542,4.61384916305542,4.61384916305542,0,0.0,0.0
1996-01-29 00:00:00+05:30,4.592834673704883,5.020599302564497,4.564317860342362,4.977071762084961,652902286,0.0,0.0
1996-01-30 00:00:00+05:30,5.133168988223453,5.673503114554288,5.058123361349222,5.424349308013916,1061936020,0.0,0.0
1996-01-31 00:00:00+05:30,5.373317784592609,5.575942780673901,5.170692387594433,5.305776119232178,731560842,0.0,0.0
1996-02-01 00:00:00+05:30,5.253243109694234,5.5534288197103,5.2382343854770586,5.518907070159912,640422958,0.0,0.0
1996-02-02 00:00:00+05:30,5.665997687549598,6.18381790132924,5.665997687549598,6.117776870727539,818725675,0.0,0.0
1996-02-05 00:00:00+05:30,6.453984934258657,6.760173982478368,6.260365731019422,6.626591682434082,1222482548,0.0,0.0
1996-02-06 00:00:00+05:30,6.78568845860983,6.90426200816879,5.931661100785128,6.071247100830078,1242315590,0.0,0.0
1996-02-07 00:00:00+05:30,5.735039905371587,6.243854281260241,5.675003010738544,6.183817386627197,895441820,0.0,0.0
1996-02-08 00:00:00+05:30,6.246856474502789,6.833719384296163,6.183817910213172,6.724151611328125,821653997,0.0,0.0
1996-02-09 00:00:00+05:30,6.964298966957807,7.264483838691447,6.727152653683124,7.114391803741455,994440377,0.0,0.0
1996-02-12 00:00:00+05:30,6.934281115981307,7.054354911159039,6.574058126780706,6.668616771697998,971599188,0.0,0.0
1996-02-13 00:00:00+05:30,6.604077325634408,7.329025259691836,6.547042488682732,7.06936502456665,1019034918,0.0,0.0
1996-02-14 00:00:00+05:30,7.249475155716929,7.353038387772123,7.019834004224592,7.073866367340088,622459505,0.0,0.0
1996-02-15 00:00:00+05:30,6.904264175477238,7.129403085228216,6.844226865599025,6.961299419403076,699136437,0.0,0.0
1996-02-16 00:00:00+05:30,6.844225680853217,6.911767342086947,6.785689414083908,6.838221549987793,495646793,0.0,0.0
1996-02-19 00:00:00+05:30,6.964299947369661,7.060359633020942,6.866740030734628,6.907264709472656,518231701,0.0,0.0
1996-02-20 00:00:00+05:30,6.904263156760043,6.932780373598348,6.453984601862386,6.542539119720459,639131752,0.0,0.0
1996-02-21 00:00:00+05:30,6.542539119720459,6.542539119720459,6.542539119720459,6.542539119720459,0,0.0,0.0
1996-02-22 00:00:00+05:30,6.694133804961128,6.934281820637078,6.63559753319886,6.887753009796143,613558303,0.0,0.0
1996-02-23 00:00:00+05:30,6.874244533627239,6.889253258441984,6.7001367507391425,6.814208030700684,546094871,0.0,0.0
1996-02-26 00:00:00+05:30,6.889252980761834,7.03184147359121,6.785689736745951,6.829216480255127,544960514,0.0,0.0
1996-02-27 00:00:00+05:30,6.868239500826029,6.90426268078823,6.635596679309241,6.7511677742004395,542491536,0.0,0.0
1996-02-28 00:00:00+05:30,6.881748497174553,6.95829474440867,6.769178269701946,6.7841877937316895,427826248,0.0,0.0
1996-02-29 00:00:00+05:30,6.724151383506122,6.748165902028918,6.318901422087892,6.359426498413086,697898447,0.0,0.0
1996-03-01 00:00:00+05:30,6.408957101465156,6.490006854873007,6.260365285508807,6.395448207855225,723172202,0.0,0.0
1996-03-04 00:00:00+05:30,6.4239655328384115,6.453984181392615,6.255861902768559,6.329407691955566,673407539,0.0,0.0
1996-03-05 00:00:00+05:30,6.329407691955566,6.329407691955566,6.329407691955566,6.329407691955566,0,0.0,0.0
1996-03-06 00:00:00+05:30,6.43897572571684,6.598073978187747,6.38194048800399,6.55454683303833,543855566,0.0,0.0
1996-03-07 00:00:00+05:30,6.646104004867774,6.76167511538906,6.581563601304627,6.6130828857421875,854410306,0.0,0.0
1996-03-08 00:00:00+05:30,6.529031383404917,6.604077412393116,6.446480992068033,6.578562259674072,646827174,0.0,0.0
1996-03-11 00:00:00+05:30,6.484002664527021,6.619086387468715,6.4584875139337194,6.599574565887451,631091821,0.0,0.0
1996-03-12 00:00:00+05:30,6.5890682744254025,7.1444106983243545,6.5590496241627765,6.938783645629883,803011329,0.0,0.0
1996-03-13 00:00:00+05:30,6.7541701531260605,6.8517308653168145,6.671618565394037,6.820209980010986,577715422,0.0,0.0
